"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that exporter endpoint is functional.","1504279","test_exporter_endpoint","tests.integration","Tue Nov 05 02:25:03 UTC 2024","broken","Tue Nov 05 02:50:07 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Tue Nov 05 02:40:00 UTC 2024","skipped","Tue Nov 05 02:40:00 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","906284","test_build_deploy_and_relate","tests.integration","Tue Nov 05 02:25:14 UTC 2024","broken","Tue Nov 05 02:40:20 UTC 2024","","test_tls","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","","test_fail_and_rollback","tests.integration","","unknown","","","test_upgrade","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Tue Nov 05 02:50:07 UTC 2024","skipped","Tue Nov 05 02:50:07 UTC 2024","","test_exporter","",""
"Test log rotation.","903135","test_log_rotation","tests.integration","Tue Nov 05 02:25:04 UTC 2024","broken","Tue Nov 05 02:40:07 UTC 2024","","test_log_rotation","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","","test_deploy_edge","tests.integration","","unknown","","","test_upgrade","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Tue Nov 05 02:40:00 UTC 2024","skipped","Tue Nov 05 02:40:00 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Tue Nov 05 02:40:00 UTC 2024","skipped","Tue Nov 05 02:40:00 UTC 2024","","test_node_port","",""
"Test the database relation.","902737","test_database_relation","tests.integration","Tue Nov 05 02:24:56 UTC 2024","broken","Tue Nov 05 02:39:59 UTC 2024","","test_charm","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","","test_upgrade_from_edge","tests.integration","","unknown","","","test_upgrade","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Tue Nov 05 02:40:20 UTC 2024","skipped","Tue Nov 05 02:40:20 UTC 2024","","test_tls","",""
"Test the deployment of the charm.","903879","test_build_and_deploy","tests.integration","Tue Nov 05 02:24:56 UTC 2024","broken","Tue Nov 05 02:40:00 UTC 2024","","test_node_port","",""
